<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SANDP-500,D,20061216,000000,1426.9300000,1427.1000000,1426.9300000,1427.0900000,0
SANDP-500,D,20061218,000000,1427.0800000,1431.6600000,1420.6500000,1422.4800000,0
SANDP-500,D,20061219,000000,1422.4800000,1427.7300000,1414.7600000,1425.5500000,0
SANDP-500,D,20061220,000000,1425.5100000,1429.0100000,1423.5000000,1423.5300000,0
SANDP-500,D,20061221,000000,1423.5300000,1426.5100000,1415.8800000,1418.3000000,0
SANDP-500,D,20061222,000000,1418.1000000,1418.8100000,1410.2900000,1410.7600000,0
SANDP-500,D,20061223,000000,1411.1800000,1411.1800000,1410.7600000,1410.7600000,0
SANDP-500,D,20061226,000000,1410.7600000,1417.9000000,1410.5900000,1416.9000000,0
SANDP-500,D,20061227,000000,1416.6300000,1427.4900000,1416.6300000,1426.8400000,0
SANDP-500,D,20061228,000000,1426.8400000,1427.2200000,1422.0400000,1424.7300000,0
SANDP-500,D,20061229,000000,1424.7100000,1426.9900000,1417.3200000,1418.3000000,0
SANDP-500,D,20061230,000000,1417.5100000,1418.3000000,1417.5100000,1418.3000000,0
SANDP-500,D,20070109,000000,1412.8400000,1415.4700000,1406.0400000,1407.3900000,0
SANDP-500,D,20070110,000000,1412.1100000,1415.9900000,1405.1300000,1414.8500000,0
SANDP-500,D,20070111,000000,1414.8400000,1427.1100000,1414.8400000,1423.8200000,0
SANDP-500,D,20070112,000000,1422.6200000,1431.2500000,1422.6200000,1430.7300000,0
SANDP-500,D,20070113,000000,1430.7900000,1430.7900000,1430.7300000,1430.7300000,0
SANDP-500,D,20070115,000000,1430.7300000,1430.7300000,1430.7300000,1430.7300000,0
SANDP-500,D,20070116,000000,1430.7300000,1433.8500000,1428.7400000,1431.9000000,0
SANDP-500,D,20070117,000000,1431.9000000,1435.2500000,1428.6900000,1430.6200000,0
SANDP-500,D,20070118,000000,1430.5900000,1433.1100000,1424.2500000,1426.3700000,0
SANDP-500,D,20070119,000000,1426.3700000,1431.4800000,1425.3400000,1430.5000000,0
SANDP-500,D,20070120,000000,1430.3000000,1430.5000000,1430.3000000,1430.5000000,0
SANDP-500,D,20070122,000000,1430.5000000,1431.4300000,1420.5000000,1422.9500000,0
SANDP-500,D,20070123,000000,1422.9500000,1431.2500000,1421.6500000,1427.9900000,0
SANDP-500,D,20070124,000000,1427.9600000,1435.9100000,1427.9600000,1435.6400000,0
SANDP-500,D,20070125,000000,1440.1300000,1440.1900000,1422.5400000,1423.9000000,0
SANDP-500,D,20070126,000000,1425.2300000,1427.2400000,1417.2700000,1422.1800000,0
SANDP-500,D,20070127,000000,1422.4500000,1422.4500000,1422.1800000,1422.1800000,0
SANDP-500,D,20070129,000000,1422.0300000,1426.9400000,1418.8500000,1421.0600000,0
SANDP-500,D,20070130,000000,1420.6200000,1428.8200000,1420.6100000,1428.8200000,0
SANDP-500,D,20070131,000000,1428.6500000,1441.5700000,1424.9100000,1438.2400000,0
SANDP-500,D,20070201,000000,1437.9000000,1446.6300000,1437.9000000,1445.9400000,0
SANDP-500,D,20070202,000000,1447.1000000,1449.3000000,1444.5300000,1448.3900000,0
SANDP-500,D,20070203,000000,1448.2900000,1448.3900000,1448.2900000,1448.3900000,0
SANDP-500,D,20070205,000000,1448.3900000,1449.3600000,1443.9000000,1446.9900000,0
SANDP-500,D,20070206,000000,1446.9900000,1450.1300000,1443.8200000,1444.8700000,0
SANDP-500,D,20070207,000000,1447.4100000,1452.9800000,1446.4700000,1450.0200000,0
SANDP-500,D,20070208,000000,1449.9900000,1449.9900000,1442.8600000,1444.1300000,0
SANDP-500,D,20070209,000000,1448.3100000,1452.4000000,1433.8400000,1438.0900000,0
SANDP-500,D,20070212,000000,1438.0600000,1439.0700000,1434.4000000,1434.7500000,0
SANDP-500,D,20070213,000000,1433.2200000,1444.4000000,1433.2200000,1444.2600000,0
SANDP-500,D,20070214,000000,1443.9100000,1457.5900000,1443.9100000,1455.3000000,0
SANDP-500,D,20070215,000000,1455.3000000,1457.9600000,1453.2500000,1456.8100000,0
SANDP-500,D,20070216,000000,1456.7700000,1456.7700000,1451.9200000,1455.5400000,0
SANDP-500,D,20070217,000000,1455.3000000,1455.5400000,1455.3000000,1455.5400000,0
SANDP-500,D,20070220,000000,1455.5400000,1460.5100000,1449.3200000,1459.6800000,0
SANDP-500,D,20070221,000000,1459.6000000,1459.6000000,1452.0700000,1457.6300000,0
SANDP-500,D,20070222,000000,1457.2900000,1461.5800000,1450.7000000,1456.3800000,0
SANDP-500,D,20070223,000000,1456.2200000,1456.2200000,1448.4200000,1451.1900000,0
SANDP-500,D,20070224,000000,1451.3400000,1451.3400000,1451.1900000,1451.1900000,0
SANDP-500,D,20070226,000000,1451.1900000,1456.7400000,1445.7000000,1449.3700000,0
SANDP-500,D,20070227,000000,1449.3700000,1449.3700000,1390.5400000,1399.0400000,0
SANDP-500,D,20070228,000000,1398.6400000,1415.6900000,1398.6400000,1406.8200000,0
SANDP-500,D,20070301,000000,1406.8000000,1408.1700000,1381.7300000,1404.8500000,0
SANDP-500,D,20070302,000000,1403.1700000,1403.1700000,1386.9400000,1387.1700000,0
SANDP-500,D,20070303,000000,1386.9400000,1387.1700000,1386.9400000,1387.1700000,0
SANDP-500,D,20070305,000000,1387.1100000,1391.7500000,1374.0600000,1374.1200000,0
SANDP-500,D,20070306,000000,1374.0600000,1374.1200000,1374.0600000,1374.1200000,0
SANDP-500,D,20070307,000000,1395.4100000,1400.9900000,1390.9900000,1391.9700000,0
SANDP-500,D,20070308,000000,1391.8800000,1407.8200000,1391.8800000,1401.8900000,0
SANDP-500,D,20070309,000000,1405.7900000,1409.8300000,1397.4200000,1402.8500000,0
SANDP-500,D,20070310,000000,1402.8200000,1402.8500000,1402.8200000,1402.8500000,0
SANDP-500,D,20070312,000000,1402.8500000,1409.3300000,1398.4000000,1406.6000000,0
SANDP-500,D,20070313,000000,1406.2300000,1406.2300000,1377.9100000,1377.9500000,0
SANDP-500,D,20070314,000000,1377.9500000,1384.1800000,1364.1800000,1383.5200000,0
SANDP-500,D,20070315,000000,1387.1100000,1395.4100000,1385.2100000,1392.2800000,0
SANDP-500,D,20070316,000000,1392.2800000,1397.5000000,1383.6700000,1386.9500000,0
SANDP-500,D,20070319,000000,1388.1600000,1403.1800000,1388.1600000,1401.6700000,0
SANDP-500,D,20070320,000000,1402.0600000,1411.1800000,1400.8800000,1410.9400000,0
SANDP-500,D,20070321,000000,1410.9400000,1437.2000000,1409.8500000,1435.0400000,0
SANDP-500,D,20070322,000000,1434.8900000,1437.5900000,1430.0800000,1434.5400000,0
SANDP-500,D,20070323,000000,1434.6300000,1439.3500000,1433.2400000,1437.4200000,0
SANDP-500,D,20070326,000000,1436.1100000,1437.5000000,1423.5400000,1437.5000000,0
SANDP-500,D,20070327,000000,1437.5000000,1437.5000000,1425.5300000,1429.5900000,0
SANDP-500,D,20070328,000000,1428.6100000,1428.6100000,1414.2000000,1417.2300000,0
SANDP-500,D,20070329,000000,1417.2300000,1426.2100000,1413.3500000,1422.5300000,0
SANDP-500,D,20070330,000000,1422.5300000,1429.1700000,1409.5800000,1420.8600000,0
SANDP-500,D,20070331,000000,1420.5200000,1420.8600000,1420.5200000,1420.8600000,0
SANDP-500,D,20070402,000000,1420.8500000,1424.6300000,1416.6400000,1424.5500000,0
SANDP-500,D,20070403,000000,1424.5500000,1440.5600000,1424.2700000,1437.7700000,0
SANDP-500,D,20070404,000000,1437.7500000,1440.0300000,1435.4500000,1439.3700000,0
SANDP-500,D,20070405,000000,1439.3700000,1444.8500000,1436.7000000,1443.7600000,0
SANDP-500,D,20070406,000000,1443.7600000,1443.7600000,1443.7600000,1443.7600000,0
SANDP-500,D,20070409,000000,1443.7600000,1448.0900000,1443.4000000,1444.6100000,0
SANDP-500,D,20070410,000000,1444.6100000,1448.6400000,1444.0700000,1448.3900000,0
SANDP-500,D,20070411,000000,1448.3900000,1448.4000000,1436.5800000,1438.8700000,0
SANDP-500,D,20070412,000000,1438.8700000,1448.0300000,1433.9300000,1447.8000000,0
SANDP-500,D,20070413,000000,1447.8000000,1452.9300000,1444.2200000,1452.8500000,0
SANDP-500,D,20070414,000000,1452.7900000,1452.8500000,1452.7900000,1452.8500000,0
SANDP-500,D,20070416,000000,1452.8500000,1468.5500000,1452.8400000,1468.4700000,0
SANDP-500,D,20070417,000000,1468.8300000,1474.0900000,1467.1400000,1471.4800000,0
SANDP-500,D,20070418,000000,1471.4700000,1476.4200000,1466.4000000,1472.5000000,0
SANDP-500,D,20070419,000000,1472.4800000,1474.1800000,1464.7600000,1470.7300000,0
SANDP-500,D,20070420,000000,1470.7300000,1484.6500000,1470.6900000,1484.3500000,0
SANDP-500,D,20070421,000000,1484.6300000,1484.6300000,1484.3500000,1484.3500000,0
SANDP-500,D,20070423,000000,1484.3500000,1487.2700000,1480.1700000,1480.9300000,0
SANDP-500,D,20070424,000000,1480.9300000,1483.8700000,1473.7900000,1480.4100000,0
SANDP-500,D,20070425,000000,1480.2800000,1496.4300000,1480.2800000,1495.4200000,0
SANDP-500,D,20070426,000000,1495.4200000,1498.0300000,1491.3900000,1494.2500000,0
SANDP-500,D,20070427,000000,1494.2100000,1497.1900000,1488.8300000,1494.0700000,0
SANDP-500,D,20070428,000000,1494.1100000,1494.1100000,1494.0700000,1494.0700000,0
SANDP-500,D,20070502,000000,1486.3000000,1499.1000000,1486.1300000,1495.9200000,0
SANDP-500,D,20070503,000000,1495.5600000,1503.2600000,1495.5600000,1502.3900000,0
SANDP-500,D,20070504,000000,1502.3900000,1510.1700000,1502.3500000,1505.6200000,0
SANDP-500,D,20070505,000000,1505.6500000,1505.6500000,1505.6100000,1505.6200000,0
SANDP-500,D,20070507,000000,1505.6200000,1510.8300000,1505.5700000,1509.4800000,0
SANDP-500,D,20070508,000000,1509.3600000,1509.3600000,1500.7700000,1507.7200000,0
SANDP-500,D,20070509,000000,1507.3200000,1513.6700000,1504.0800000,1512.5800000,0
SANDP-500,D,20070510,000000,1512.5800000,1512.5800000,1491.3800000,1491.4700000,0
SANDP-500,D,20070511,000000,1491.3100000,1506.1700000,1491.3100000,1505.8500000,0
SANDP-500,D,20070512,000000,1506.1700000,1506.1700000,1505.8400000,1505.8500000,0
SANDP-500,D,20070514,000000,1505.7600000,1510.7800000,1498.7200000,1503.1500000,0
SANDP-500,D,20070515,000000,1503.1100000,1514.4700000,1500.5400000,1501.1900000,0
SANDP-500,D,20070516,000000,1501.1900000,1514.1500000,1500.7500000,1514.1400000,0
SANDP-500,D,20070517,000000,1514.1400000,1517.1400000,1509.3000000,1512.7500000,0
SANDP-500,D,20070518,000000,1512.7500000,1522.7500000,1512.7400000,1522.7500000,0
SANDP-500,D,20070519,000000,1522.5800000,1522.7500000,1522.5800000,1522.7500000,0
SANDP-500,D,20070521,000000,1523.4000000,1529.8400000,1523.0600000,1525.1000000,0
SANDP-500,D,20070522,000000,1525.1000000,1529.2400000,1522.3100000,1524.1200000,0
SANDP-500,D,20070523,000000,1524.0900000,1532.4200000,1521.9800000,1522.2800000,0
SANDP-500,D,20070524,000000,1522.2800000,1528.8500000,1505.2500000,1507.5100000,0
SANDP-500,D,20070525,000000,1507.5100000,1517.4600000,1507.5000000,1515.7300000,0
SANDP-500,D,20070526,000000,1515.9600000,1515.9600000,1515.7300000,1515.7300000,0
SANDP-500,D,20070528,000000,1515.7300000,1515.7300000,1515.7300000,1515.7300000,0
SANDP-500,D,20070529,000000,1515.7300000,1521.6600000,1512.1900000,1518.1100000,0
SANDP-500,D,20070530,000000,1517.6000000,1530.2700000,1510.3600000,1530.2300000,0
SANDP-500,D,20070531,000000,1530.2300000,1535.3600000,1528.3100000,1530.6200000,0
SANDP-500,D,20070601,000000,1533.5700000,1540.5500000,1532.2800000,1536.3400000,0
SANDP-500,D,20070602,000000,1536.2300000,1536.3400000,1536.2300000,1536.3400000,0
SANDP-500,D,20070604,000000,1536.3400000,1540.4800000,1532.4500000,1539.1800000,0
SANDP-500,D,20070605,000000,1539.1800000,1539.1800000,1525.8400000,1530.9500000,0
SANDP-500,D,20070606,000000,1530.9500000,1530.9500000,1514.4900000,1517.3800000,0
SANDP-500,D,20070607,000000,1517.3800000,1517.3800000,1490.4800000,1490.7200000,0
SANDP-500,D,20070608,000000,1490.7200000,1507.7400000,1487.7400000,1507.6700000,0
SANDP-500,D,20070609,000000,1507.1100000,1507.6700000,1507.1100000,1507.6700000,0
SANDP-500,D,20070613,000000,1492.6500000,1515.6900000,1492.6500000,1515.6700000,0
SANDP-500,D,20070614,000000,1515.5800000,1526.3600000,1515.5800000,1522.9700000,0
SANDP-500,D,20070615,000000,1522.9700000,1538.6900000,1522.9700000,1532.9100000,0
SANDP-500,D,20070616,000000,1532.9900000,1532.9900000,1532.8800000,1532.9100000,0
SANDP-500,D,20070618,000000,1532.9000000,1535.2700000,1529.4100000,1532.3100000,0
SANDP-500,D,20070619,000000,1531.0500000,1535.6900000,1526.2200000,1533.7000000,0
SANDP-500,D,20070620,000000,1533.6800000,1537.2800000,1512.4800000,1512.8400000,0
SANDP-500,D,20070621,000000,1512.8400000,1522.6400000,1505.7000000,1522.1900000,0
SANDP-500,D,20070622,000000,1522.1900000,1522.1900000,1501.8300000,1508.4800000,0
SANDP-500,D,20070625,000000,1502.5600000,1514.2800000,1496.8400000,1497.7400000,0
SANDP-500,D,20070626,000000,1497.7400000,1505.9700000,1491.1600000,1492.8900000,0
SANDP-500,D,20070627,000000,1492.8900000,1506.8100000,1484.0400000,1506.3400000,0
SANDP-500,D,20070628,000000,1506.3200000,1514.8100000,1503.4700000,1505.7100000,0
SANDP-500,D,20070629,000000,1505.7100000,1517.4900000,1493.6500000,1503.3500000,0
SANDP-500,D,20070630,000000,1502.9700000,1503.3500000,1502.9700000,1503.3500000,0
SANDP-500,D,20070702,000000,1504.6600000,1519.4500000,1504.6600000,1519.4300000,0
SANDP-500,D,20070703,000000,1519.1200000,1525.9800000,1519.1200000,1524.8700000,0
SANDP-500,D,20070705,000000,1524.8700000,1526.4500000,1517.7600000,1525.4000000,0
SANDP-500,D,20070706,000000,1524.9600000,1532.3600000,1520.4900000,1530.4400000,0
SANDP-500,D,20070707,000000,1530.6100000,1530.6100000,1530.4400000,1530.4400000,0
SANDP-500,D,20070709,000000,1530.4400000,1534.2100000,1527.5300000,1531.8500000,0
SANDP-500,D,20070710,000000,1526.6400000,1526.6400000,1510.0600000,1510.1200000,0
SANDP-500,D,20070711,000000,1510.1200000,1519.2700000,1506.6400000,1518.7500000,0
SANDP-500,D,20070712,000000,1518.7600000,1547.9100000,1518.7400000,1547.7000000,0
SANDP-500,D,20070713,000000,1547.6800000,1554.8800000,1545.0000000,1552.5000000,0
SANDP-500,D,20070714,000000,1552.0300000,1552.5000000,1552.0300000,1552.5000000,0
SANDP-500,D,20070716,000000,1551.1000000,1555.8300000,1546.7800000,1549.5200000,0
SANDP-500,D,20070717,000000,1549.5200000,1555.2200000,1547.9400000,1549.3700000,0
SANDP-500,D,20070718,000000,1549.3700000,1549.3700000,1533.6800000,1546.1700000,0
SANDP-500,D,20070719,000000,1546.1300000,1555.2400000,1546.1300000,1553.0800000,0
SANDP-500,D,20070720,000000,1553.0800000,1553.1900000,1529.4700000,1534.1000000,0
SANDP-500,D,20070721,000000,1533.9200000,1534.1000000,1533.9200000,1534.1000000,0
SANDP-500,D,20070723,000000,1534.1000000,1547.0200000,1534.0600000,1541.5700000,0
SANDP-500,D,20070724,000000,1541.5700000,1541.5700000,1508.7400000,1511.0400000,0
SANDP-500,D,20070725,000000,1511.0300000,1524.3100000,1503.9100000,1518.0900000,0
SANDP-500,D,20070726,000000,1512.8900000,1512.8900000,1465.9500000,1482.6600000,0
SANDP-500,D,20070727,000000,1482.6600000,1487.9300000,1458.9500000,1458.9500000,0
SANDP-500,D,20070728,000000,1459.3300000,1459.3300000,1458.9500000,1458.9500000,0
SANDP-500,D,20070730,000000,1458.9300000,1477.6900000,1455.3000000,1473.9100000,0
SANDP-500,D,20070731,000000,1473.9100000,1487.3300000,1454.2200000,1455.2700000,0
SANDP-500,D,20070801,000000,1455.2700000,1467.8000000,1439.6400000,1465.8100000,0
SANDP-500,D,20070802,000000,1465.4600000,1476.1300000,1460.7300000,1472.2000000,0
SANDP-500,D,20070803,000000,1472.1800000,1473.1500000,1432.8100000,1433.0600000,0
SANDP-500,D,20070804,000000,1432.9600000,1433.0700000,1432.8100000,1433.0600000,0
SANDP-500,D,20070806,000000,1433.0400000,1467.6700000,1427.3600000,1467.6700000,0
SANDP-500,D,20070807,000000,1467.6200000,1488.4200000,1456.9000000,1476.7100000,0
SANDP-500,D,20070808,000000,1476.7100000,1503.4100000,1476.2200000,1497.4900000,0
SANDP-500,D,20070809,000000,1497.2100000,1497.2100000,1453.0900000,1453.0900000,0
SANDP-500,D,20070810,000000,1453.0900000,1461.9000000,1429.9800000,1453.6400000,0
SANDP-500,D,20070811,000000,1453.5600000,1453.6700000,1453.5600000,1453.6400000,0
SANDP-500,D,20070813,000000,1453.6400000,1465.8800000,1452.1400000,1452.9200000,0
SANDP-500,D,20070814,000000,1452.9200000,1456.7900000,1426.3300000,1426.5400000,0
SANDP-500,D,20070815,000000,1426.5400000,1440.5600000,1404.4600000,1406.7000000,0
SANDP-500,D,20070816,000000,1406.7000000,1415.9600000,1371.6000000,1411.2700000,0
SANDP-500,D,20070817,000000,1411.2600000,1450.4300000,1411.2600000,1445.9400000,0
SANDP-500,D,20070818,000000,1444.9600000,1445.9400000,1444.9600000,1445.9400000,0
SANDP-500,D,20070820,000000,1445.9400000,1451.1400000,1431.0100000,1445.5500000,0
SANDP-500,D,20070821,000000,1442.3800000,1455.0500000,1439.5600000,1447.1200000,0
SANDP-500,D,20070822,000000,1447.1200000,1464.4800000,1447.0300000,1464.0700000,0
SANDP-500,D,20070823,000000,1464.0500000,1472.0600000,1453.7900000,1462.5000000,0
SANDP-500,D,20070824,000000,1462.5000000,1479.4100000,1461.2100000,1479.3700000,0
SANDP-500,D,20070825,000000,1479.0800000,1479.3700000,1479.0800000,1479.3700000,0
SANDP-500,D,20070827,000000,1479.3600000,1479.3600000,1466.1900000,1466.7900000,0
SANDP-500,D,20070828,000000,1466.7900000,1466.7900000,1432.1800000,1432.3600000,0
SANDP-500,D,20070829,000000,1432.3600000,1463.7600000,1432.0100000,1463.7600000,0
SANDP-500,D,20070830,000000,1463.7600000,1468.4000000,1451.5600000,1457.6400000,0
SANDP-500,D,20070831,000000,1457.6100000,1481.2000000,1457.6100000,1473.9900000,0
SANDP-500,D,20070901,000000,1472.3400000,1473.9900000,1472.3400000,1473.9900000,0
SANDP-500,D,20070904,000000,1473.9900000,1496.1900000,1472.5000000,1489.4200000,0
SANDP-500,D,20070905,000000,1489.4200000,1489.4200000,1466.3700000,1472.2900000,0
SANDP-500,D,20070906,000000,1472.2900000,1481.2700000,1467.7600000,1478.5500000,0
SANDP-500,D,20070907,000000,1478.5500000,1478.5500000,1448.9200000,1453.5500000,0
SANDP-500,D,20070908,000000,1453.7700000,1453.7700000,1453.5500000,1453.5500000,0
SANDP-500,D,20070910,000000,1453.5000000,1462.1300000,1440.3100000,1451.7000000,0
SANDP-500,D,20070911,000000,1451.7000000,1472.3900000,1451.6900000,1471.4900000,0
SANDP-500,D,20070912,000000,1471.1000000,1479.1900000,1465.6900000,1471.5600000,0
SANDP-500,D,20070913,000000,1471.5600000,1489.5800000,1471.4700000,1483.9500000,0
SANDP-500,D,20070914,000000,1483.9500000,1485.8000000,1473.3800000,1484.2500000,0
SANDP-500,D,20070915,000000,1484.1900000,1484.2500000,1484.1700000,1484.2500000,0
SANDP-500,D,20070917,000000,1484.2500000,1484.2500000,1471.8200000,1476.6500000,0
SANDP-500,D,20070918,000000,1476.6500000,1519.8900000,1476.6300000,1519.7800000,0
SANDP-500,D,20070919,000000,1519.7500000,1538.7400000,1519.7500000,1529.0300000,0
SANDP-500,D,20070920,000000,1528.6900000,1529.1400000,1516.4200000,1518.7500000,0
SANDP-500,D,20070921,000000,1529.2400000,1530.8900000,1524.7200000,1525.7500000,0
SANDP-500,D,20070922,000000,1525.2300000,1525.7500000,1525.2300000,1525.7500000,0
SANDP-500,D,20070924,000000,1526.2100000,1530.1800000,1516.1500000,1517.7300000,0
SANDP-500,D,20070925,000000,1516.3400000,1518.2700000,1507.1300000,1517.2100000,0
SANDP-500,D,20070926,000000,1518.6200000,1529.3900000,1518.6200000,1525.4200000,0
SANDP-500,D,20070927,000000,1527.3200000,1532.4600000,1525.8100000,1531.3800000,0
SANDP-500,D,20070928,000000,1531.2400000,1533.4100000,1521.9900000,1526.7500000,0
SANDP-500,D,20070929,000000,1526.7500000,1526.7500000,1526.6200000,1526.7500000,0
SANDP-500,D,20071001,000000,1527.2900000,1548.4300000,1527.2900000,1548.2000000,0
SANDP-500,D,20071002,000000,1546.9600000,1547.9200000,1540.3700000,1546.6300000,0
SANDP-500,D,20071003,000000,1545.8000000,1545.8400000,1536.3400000,1539.5900000,0
SANDP-500,D,20071004,000000,1540.8000000,1544.0200000,1537.6300000,1542.8400000,0
SANDP-500,D,20071005,000000,1543.8400000,1561.9100000,1543.8400000,1557.5900000,0
SANDP-500,D,20071006,000000,1556.7800000,1557.5900000,1556.7800000,1557.5900000,0
SANDP-500,D,20071008,000000,1556.5100000,1556.5100000,1549.0000000,1552.5800000,0
SANDP-500,D,20071009,000000,1553.1800000,1565.2600000,1551.8200000,1565.1500000,0
SANDP-500,D,20071010,000000,1564.9800000,1565.4200000,1555.4600000,1562.4700000,0
SANDP-500,D,20071011,000000,1564.7200000,1576.0300000,1547.0000000,1554.4100000,0
SANDP-500,D,20071012,000000,1555.4100000,1563.0300000,1554.0900000,1561.8000000,0
SANDP-500,D,20071013,000000,1561.4000000,1561.8000000,1561.4000000,1561.8000000,0
SANDP-500,D,20071015,000000,1562.2500000,1564.7400000,1540.8100000,1548.7100000,0
SANDP-500,D,20071016,000000,1546.3300000,1546.3300000,1536.2900000,1538.5300000,0
SANDP-500,D,20071017,000000,1544.4400000,1550.6600000,1526.5900000,1541.2400000,0
SANDP-500,D,20071018,000000,1539.2900000,1542.7900000,1532.0700000,1540.0800000,0
SANDP-500,D,20071019,000000,1540.0000000,1540.0000000,1500.2600000,1500.6300000,0
SANDP-500,D,20071020,000000,1500.4700000,1500.6500000,1500.2600000,1500.6300000,0
SANDP-500,D,20071022,000000,1492.6600000,1508.0600000,1490.4000000,1506.3300000,0
SANDP-500,D,20071023,000000,1511.4200000,1520.0100000,1503.7800000,1519.5900000,0
SANDP-500,D,20071024,000000,1516.4600000,1517.0500000,1490.1300000,1515.8800000,0
SANDP-500,D,20071025,000000,1516.1500000,1522.5300000,1500.7100000,1514.4000000,0
SANDP-500,D,20071026,000000,1522.1700000,1535.5000000,1520.1800000,1535.2800000,0
SANDP-500,D,20071027,000000,1535.2200000,1535.2800000,1535.1900000,1535.2800000,0
SANDP-500,D,20071029,000000,1537.3200000,1544.6700000,1536.4300000,1540.9800000,0
SANDP-500,D,20071030,000000,1537.6500000,1538.1000000,1529.9800000,1531.0200000,0
SANDP-500,D,20071031,000000,1535.1900000,1552.7600000,1529.4000000,1549.3800000,0
SANDP-500,D,20071101,000000,1542.2500000,1542.2500000,1506.8400000,1508.4400000,0
SANDP-500,D,20071102,000000,1511.0700000,1512.9300000,1492.5300000,1509.6500000,0
SANDP-500,D,20071105,000000,1500.7200000,1509.3000000,1489.9500000,1502.1700000,0
SANDP-500,D,20071106,000000,1506.5200000,1520.7700000,1499.5300000,1520.2700000,0
SANDP-500,D,20071107,000000,1515.4600000,1515.4600000,1475.0400000,1475.6200000,0
SANDP-500,D,20071108,000000,1476.3700000,1481.9900000,1450.4400000,1474.7700000,0
SANDP-500,D,20071109,000000,1463.2000000,1474.0900000,1449.4900000,1453.7000000,0
SANDP-500,D,20071110,000000,1452.4900000,1453.7000000,1452.4900000,1453.7000000,0
SANDP-500,D,20071112,000000,1453.6600000,1464.9400000,1438.5300000,1439.1800000,0
SANDP-500,D,20071113,000000,1441.3500000,1481.3700000,1441.3500000,1481.0500000,0
SANDP-500,D,20071114,000000,1487.6900000,1491.1400000,1466.8400000,1470.5800000,0
SANDP-500,D,20071115,000000,1466.0900000,1471.9300000,1443.8500000,1451.1500000,0
SANDP-500,D,20071116,000000,1454.5300000,1461.1200000,1444.6100000,1458.7400000,0
SANDP-500,D,20071117,000000,1457.9900000,1458.7500000,1457.9900000,1458.7400000,0
SANDP-500,D,20071119,000000,1454.9700000,1454.9700000,1430.4200000,1433.2700000,0
SANDP-500,D,20071120,000000,1434.5100000,1452.6400000,1419.2800000,1439.7000000,0
SANDP-500,D,20071121,000000,1434.7100000,1436.0200000,1415.6400000,1416.7700000,0
SANDP-500,D,20071122,000000,1415.8200000,1416.7700000,1415.8200000,1416.7700000,0
SANDP-500,D,20071123,000000,1424.4000000,1440.8600000,1424.4000000,1440.7000000,0
SANDP-500,D,20071126,000000,1440.7400000,1445.4000000,1406.1000000,1407.2200000,0
SANDP-500,D,20071127,000000,1409.5900000,1429.4900000,1407.4300000,1428.2300000,0
SANDP-500,D,20071128,000000,1433.9100000,1471.6200000,1433.9100000,1469.0200000,0
SANDP-500,D,20071129,000000,1464.8100000,1473.8100000,1458.3600000,1469.7200000,0
SANDP-500,D,20071130,000000,1479.1200000,1488.8900000,1470.8900000,1481.1400000,0
SANDP-500,D,20071201,000000,1481.7900000,1482.0100000,1481.1000000,1481.1400000,0
SANDP-500,D,20071203,000000,1479.9000000,1481.0000000,1470.3500000,1472.4200000,0
SANDP-500,D,20071204,000000,1471.3400000,1471.3400000,1460.7500000,1462.7900000,0
SANDP-500,D,20071205,000000,1465.2200000,1486.0900000,1465.2200000,1485.0100000,0
SANDP-500,D,20071206,000000,1484.5900000,1508.0200000,1482.1900000,1507.3400000,0
SANDP-500,D,20071207,000000,1509.1900000,1510.6300000,1502.6700000,1504.6600000,0
SANDP-500,D,20071208,000000,1504.0900000,1504.6600000,1504.0900000,1504.6600000,0
SANDP-500,D,20071210,000000,1506.9400000,1518.2700000,1504.9600000,1515.9600000,0
SANDP-500,D,20071211,000000,1516.6800000,1523.5700000,1475.9900000,1477.6500000,0
SANDP-500,D,20071212,000000,1499.5700000,1511.9600000,1469.8200000,1486.5900000,0
SANDP-500,D,20071213,000000,1478.0600000,1489.4000000,1470.1800000,1488.4100000,0
SANDP-500,D,20071214,000000,1486.1900000,1486.1900000,1467.8300000,1467.9500000,0
SANDP-500,D,20071215,000000,1467.9300000,1467.9700000,1467.8300000,1467.9500000,0
SANDP-500,D,20071217,000000,1462.8000000,1464.2200000,1445.4400000,1445.9000000,0
SANDP-500,D,20071218,000000,1445.9200000,1459.9800000,1436.2400000,1454.9800000,0
SANDP-500,D,20071219,000000,1454.7000000,1464.4200000,1445.5200000,1453.0000000,0
SANDP-500,D,20071220,000000,1456.4200000,1461.5300000,1447.2600000,1460.1200000,0
SANDP-500,D,20071221,000000,1471.8000000,1485.4000000,1471.8000000,1484.4600000,0
SANDP-500,D,20071222,000000,1485.2000000,1485.2400000,1484.4600000,1484.4600000,0
SANDP-500,D,20071224,000000,1487.9400000,1497.5400000,1487.8600000,1496.4500000,0
SANDP-500,D,20071226,000000,1495.1200000,1498.8500000,1488.2000000,1497.6600000,0
SANDP-500,D,20071227,000000,1493.4700000,1493.4700000,1475.9000000,1476.2700000,0
SANDP-500,D,20071228,000000,1479.8300000,1488.0100000,1471.7000000,1478.4900000,0
SANDP-500,D,20071229,000000,1477.8300000,1478.4900000,1477.8300000,1478.4900000,0
SANDP-500,D,20071231,000000,1474.4300000,1475.8300000,1465.1300000,1468.3600000,0
