<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDCNY,D,20000208,000000,8.2788000,8.2788000,8.2788000,8.2788000,0
USDCNY,D,20000209,000000,8.2788000,8.2788000,8.2788000,8.2788000,0
USDCNY,D,20000210,000000,8.2788000,8.2788000,8.2788000,8.2788000,0
USDCNY,D,20000211,000000,8.2788000,8.2788000,8.2788000,8.2788000,0
USDCNY,D,20000214,000000,8.2780000,8.2780000,8.2780000,8.2780000,0
USDCNY,D,20000215,000000,8.2777000,8.2777000,8.2777000,8.2777000,0
USDCNY,D,20000216,000000,8.2777000,8.2777000,8.2777000,8.2777000,0
USDCNY,D,20000217,000000,8.2772000,8.2772000,8.2772000,8.2772000,0
USDCNY,D,20000218,000000,8.2770000,8.2772000,8.2770000,8.2772000,0
USDCNY,D,20000222,000000,8.2773000,8.2773000,8.2773000,8.2773000,0
USDCNY,D,20000223,000000,8.2770000,8.2780000,8.2770000,8.2780000,0
USDCNY,D,20000224,000000,8.2780000,8.2780000,8.2780000,8.2780000,0
USDCNY,D,20000225,000000,8.2788000,8.2788000,8.2788000,8.2788000,0
USDCNY,D,20000228,000000,8.2786000,8.2786000,8.2786000,8.2786000,0
USDCNY,D,20000229,000000,8.2786000,8.2786000,8.2786000,8.2786000,0
USDCNY,D,20000301,000000,8.2786000,8.2786000,8.2786000,8.2786000,0
USDCNY,D,20000302,000000,8.2787000,8.2787000,8.2787000,8.2787000,0
USDCNY,D,20000303,000000,8.2787000,8.2787000,8.2787000,8.2787000,0
USDCNY,D,20000306,000000,8.2785000,8.2785000,8.2785000,8.2785000,0
USDCNY,D,20000307,000000,8.2784000,8.2784000,8.2784000,8.2784000,0
USDCNY,D,20000308,000000,8.2780000,8.2786000,8.2780000,8.2786000,0
USDCNY,D,20000309,000000,8.2787000,8.2787000,8.2787000,8.2787000,0
USDCNY,D,20000310,000000,8.2785000,8.2785000,8.2785000,8.2785000,0
USDCNY,D,20000313,000000,8.2781000,8.2781000,8.2781000,8.2781000,0
USDCNY,D,20000314,000000,8.2780000,8.2780000,8.2780000,8.2780000,0
USDCNY,D,20000315,000000,8.2778000,8.2778000,8.2778000,8.2778000,0
USDCNY,D,20000316,000000,8.2777000,8.2777000,8.2777000,8.2777000,0
USDCNY,D,20000317,000000,8.2785000,8.2785000,8.2785000,8.2785000,0
USDCNY,D,20000320,000000,8.2786000,8.2786000,8.2786000,8.2786000,0
USDCNY,D,20000321,000000,8.2783000,8.2783000,8.2783000,8.2783000,0
USDCNY,D,20000322,000000,8.2780000,8.2783000,8.2780000,8.2783000,0
USDCNY,D,20000323,000000,8.2787000,8.2787000,8.2787000,8.2787000,0
USDCNY,D,20000324,000000,8.2789000,8.2789000,8.2789000,8.2789000,0
USDCNY,D,20000327,000000,8.2792000,8.2792000,8.2792000,8.2792000,0
USDCNY,D,20000328,000000,8.2795000,8.2795000,8.2795000,8.2795000,0
USDCNY,D,20000329,000000,8.2789000,8.2789000,8.2789000,8.2789000,0
USDCNY,D,20000330,000000,8.2790000,8.2790000,8.2790000,8.2788000,0
USDCNY,D,20000331,000000,8.2787000,8.2787000,8.2787000,8.2787000,0
USDCNY,D,20000403,000000,8.2788000,8.2788000,8.2788000,8.2788000,0
USDCNY,D,20000404,000000,8.2791000,8.2791000,8.2791000,8.2791000,0
USDCNY,D,20000405,000000,8.2691000,8.2795000,8.2691000,8.2795000,0
USDCNY,D,20000406,000000,8.2695000,8.2795000,8.2695000,8.2795000,0
USDCNY,D,20000407,000000,8.2695000,8.2795000,8.2695000,8.2795000,0
USDCNY,D,20000410,000000,8.2695000,8.2695000,8.2695000,8.2695000,0
USDCNY,D,20000411,000000,8.2698000,8.2791000,8.2698000,8.2791000,0
USDCNY,D,20000412,000000,8.2691000,8.2691000,8.2691000,8.2691000,0
USDCNY,D,20000413,000000,8.2696000,8.2794000,8.2696000,8.2794000,0
USDCNY,D,20000414,000000,8.2790000,8.2794000,8.2790000,8.2794000,0
USDCNY,D,20000417,000000,8.2694000,8.2794000,8.2694000,8.2794000,0
USDCNY,D,20000418,000000,8.2694000,8.2790000,8.2694000,8.2694000,0
USDCNY,D,20000419,000000,8.2694000,8.2793000,8.2694000,8.2693000,0
USDCNY,D,20000420,000000,8.2693000,8.2791000,8.2693000,8.2791000,0
USDCNY,D,20000424,000000,8.2786000,8.2786000,8.2786000,8.2786000,0
USDCNY,D,20000425,000000,8.2691000,8.2691000,8.2691000,8.2691000,0
USDCNY,D,20000426,000000,8.2691000,8.2795000,8.2691000,8.2795000,0
USDCNY,D,20000427,000000,8.2695000,8.2798000,8.2695000,8.2698000,0
USDCNY,D,20000428,000000,8.2698000,8.2698000,8.2698000,8.2698000,0
USDCNY,D,20000501,000000,8.2799000,8.2799000,8.2799000,8.2799000,0
USDCNY,D,20000502,000000,8.2699000,8.2799000,8.2699000,8.2799000,0
USDCNY,D,20000503,000000,8.2699000,8.2799000,8.2699000,8.2799000,0
USDCNY,D,20000504,000000,8.2699000,8.2799000,8.2699000,8.2799000,0
USDCNY,D,20000505,000000,8.2699000,8.2799000,8.2699000,8.2799000,0
USDCNY,D,20000508,000000,8.2699000,8.2798000,8.2699000,8.2698000,0
USDCNY,D,20000509,000000,8.2698000,8.2790000,8.2698000,8.2790000,0
USDCNY,D,20000510,000000,8.2790000,8.2790000,8.2790000,8.2785000,0
USDCNY,D,20000511,000000,8.2685000,8.2782000,8.2685000,8.2782000,0
USDCNY,D,20000512,000000,8.2682000,8.2780000,8.2682000,8.2678000,0
USDCNY,D,20000515,000000,8.2678000,8.2777000,8.2678000,8.2677000,0
USDCNY,D,20000516,000000,8.2677000,8.2772000,8.2677000,8.2672000,0
USDCNY,D,20000517,000000,8.2770000,8.2770000,8.2770000,8.2768000,0
USDCNY,D,20000518,000000,8.2668000,8.2773000,8.2668000,8.2773000,0
USDCNY,D,20000519,000000,8.2673000,8.2768000,8.2673000,8.2768000,0
USDCNY,D,20000522,000000,8.2670000,8.2770000,8.2670000,8.2770000,0
USDCNY,D,20000523,000000,8.2670000,8.2768000,8.2670000,8.2668000,0
USDCNY,D,20000524,000000,8.2670000,8.2769000,8.2670000,8.2769000,0
USDCNY,D,20000525,000000,8.2669000,8.2773000,8.2669000,8.2773000,0
USDCNY,D,20000526,000000,8.2673000,8.2771000,8.2673000,8.2671000,0
USDCNY,D,20000530,000000,8.2668000,8.2772000,8.2668000,8.2772000,0
USDCNY,D,20000531,000000,8.2672000,8.2773000,8.2672000,8.2773000,0
USDCNY,D,20000601,000000,8.2672000,8.2771000,8.2672000,8.2771000,0
USDCNY,D,20000602,000000,8.2671000,8.2771000,8.2671000,8.2771000,0
USDCNY,D,20000605,000000,8.2671000,8.2770000,8.2671000,8.2770000,0
USDCNY,D,20000606,000000,8.2670000,8.2773000,8.2670000,8.2773000,0
USDCNY,D,20000607,000000,8.2673000,8.2773000,8.2673000,8.2773000,0
USDCNY,D,20000608,000000,8.2673000,8.2775000,8.2673000,8.2775000,0
USDCNY,D,20000609,000000,8.2675000,8.2772000,8.2675000,8.2772000,0
USDCNY,D,20000612,000000,8.2770000,8.2770000,8.2770000,8.2770000,0
USDCNY,D,20000613,000000,8.2672000,8.2672000,8.2672000,8.2670000,0
USDCNY,D,20000614,000000,8.2670000,8.2670000,8.2670000,8.2670000,0
USDCNY,D,20000615,000000,8.2668000,8.2668000,8.2668000,8.2668000,0
USDCNY,D,20000616,000000,8.2668000,8.2668000,8.2668000,8.2668000,0
USDCNY,D,20000619,000000,8.2668000,8.2668000,8.2668000,8.2668000,0
USDCNY,D,20000620,000000,8.2668000,8.2668000,8.2668000,8.2668000,0
USDCNY,D,20000621,000000,8.2668000,8.2672000,8.2668000,8.2672000,0
USDCNY,D,20000622,000000,8.2671000,8.2671000,8.2671000,8.2671000,0
USDCNY,D,20000623,000000,8.2671000,8.2671000,8.2671000,8.2671000,0
USDCNY,D,20000626,000000,8.2669000,8.2669000,8.2669000,8.2669000,0
USDCNY,D,20000627,000000,8.2673000,8.2673000,8.2673000,8.2673000,0
USDCNY,D,20000628,000000,8.2674000,8.2674000,8.2674000,8.2674000,0
USDCNY,D,20000629,000000,8.2674000,8.2674000,8.2674000,8.2674000,0
USDCNY,D,20000630,000000,8.2680000,8.2682000,8.2680000,8.2682000,0
USDCNY,D,20000703,000000,8.2682000,8.2686000,8.2682000,8.2686000,0
USDCNY,D,20000704,000000,8.2770000,8.2770000,8.2760000,8.2770000,0
USDCNY,D,20000705,000000,8.2689000,8.2689000,8.2689000,8.2689000,0
USDCNY,D,20000706,000000,8.2770000,8.2770000,8.2760000,8.2770000,0
USDCNY,D,20000707,000000,8.2687000,8.2687000,8.2687000,8.2687000,0
USDCNY,D,20000710,000000,8.2691000,8.2691000,8.2691000,8.2691000,0
USDCNY,D,20000711,000000,8.2695000,8.2695000,8.2695000,8.2694000,0
USDCNY,D,20000712,000000,8.2694000,8.2694000,8.2694000,8.2694000,0
USDCNY,D,20000713,000000,8.2695000,8.2695000,8.2695000,8.2691000,0
USDCNY,D,20000714,000000,8.2790000,8.2790000,8.2790000,8.2696000,0
USDCNY,D,20000717,000000,8.2695000,8.2695000,8.2695000,8.2695000,0
USDCNY,D,20000718,000000,8.2790000,8.2790000,8.2790000,8.2790000,0
USDCNY,D,20000719,000000,8.2790000,8.2790000,8.2790000,8.2790000,0
USDCNY,D,20000720,000000,8.2696000,8.2696000,8.2696000,8.2696000,0
USDCNY,D,20000721,000000,8.2696000,8.2696000,8.2696000,8.2696000,0
USDCNY,D,20000724,000000,8.2695000,8.2695000,8.2695000,8.2695000,0
USDCNY,D,20000725,000000,8.2698000,8.2800000,8.2698000,8.2800000,0
USDCNY,D,20000726,000000,8.2697000,8.2697000,8.2697000,8.2696000,0
USDCNY,D,20000727,000000,8.2696000,8.2697000,8.2696000,8.0730000,0
USDCNY,D,20000728,000000,8.2790000,8.2790000,8.2790000,8.2790000,0
USDCNY,D,20000731,000000,8.2694000,8.2694000,8.2694000,8.2694000,0
USDCNY,D,20000801,000000,8.2692000,8.2692000,8.2692000,8.2692000,0
USDCNY,D,20000802,000000,8.2688000,8.2691000,8.2688000,8.2691000,0
USDCNY,D,20000803,000000,8.2691000,8.2696000,8.2691000,8.2696000,0
USDCNY,D,20000804,000000,8.2696000,8.2696000,8.2696000,8.2696000,0
USDCNY,D,20000807,000000,8.2698000,8.2699000,8.2698000,8.2699000,0
USDCNY,D,20000808,000000,8.2790000,8.2790000,8.2790000,8.2790000,0
USDCNY,D,20000809,000000,8.2699000,8.2699000,8.2699000,8.2698000,0
USDCNY,D,20000810,000000,8.2698000,8.2699000,8.2698000,8.2699000,0
USDCNY,D,20000811,000000,8.2699000,8.2699000,8.2699000,8.2696000,0
USDCNY,D,20000814,000000,8.2696000,8.2696000,8.2696000,8.2695000,0
USDCNY,D,20000815,000000,8.2695000,8.2695000,8.2695000,8.2688000,0
USDCNY,D,20000816,000000,8.2790000,8.2790000,8.2790000,8.2697000,0
USDCNY,D,20000817,000000,8.2790000,8.2790000,8.2780000,8.2780000,0
USDCNY,D,20000818,000000,8.2697000,8.2699000,8.2697000,8.2697000,0
USDCNY,D,20000821,000000,8.2697000,8.2699000,8.2697000,8.2699000,0
USDCNY,D,20000822,000000,8.2699000,8.2699000,8.2699000,8.2699000,0
USDCNY,D,20000823,000000,8.2699000,8.2699000,8.2699000,8.2693000,0
USDCNY,D,20000824,000000,8.2790000,8.2790000,8.2790000,8.2699000,0
USDCNY,D,20000825,000000,8.2699000,8.2699000,8.2699000,8.2699000,0
USDCNY,D,20000828,000000,8.2699000,8.2699000,8.2699000,8.2699000,0
USDCNY,D,20000829,000000,8.2790000,8.2790000,8.2790000,8.2790000,0
USDCNY,D,20000830,000000,8.2790000,8.2790000,8.2790000,8.2688000,0
USDCNY,D,20000831,000000,8.2790000,8.2790000,8.2790000,8.2790000,0
USDCNY,D,20000901,000000,8.2686000,8.2687000,8.2686000,8.2687000,0
USDCNY,D,20000904,000000,8.2780000,8.2780000,8.2780000,8.2780000,0
USDCNY,D,20000905,000000,8.2686000,8.2690000,8.2686000,8.2690000,0
USDCNY,D,20000906,000000,8.2690000,8.2694000,8.2690000,8.2694000,0
USDCNY,D,20000907,000000,8.2694000,8.2694000,8.2694000,8.2690000,0
USDCNY,D,20000908,000000,8.2690000,8.2694000,8.2690000,8.2694000,0
USDCNY,D,20000911,000000,8.2694000,8.2694000,8.2694000,8.2686000,0
USDCNY,D,20000912,000000,8.2686000,8.2687000,8.2686000,8.2687000,0
USDCNY,D,20000913,000000,8.2687000,8.2690000,8.2687000,8.2677000,0
USDCNY,D,20000914,000000,8.2780000,8.2780000,8.2780000,8.2673000,0
USDCNY,D,20000915,000000,8.2770000,8.2770000,8.2770000,8.2671000,0
USDCNY,D,20000918,000000,8.2671000,8.2690000,8.2671000,8.2672000,0
USDCNY,D,20000919,000000,8.2672000,8.2672000,8.2672000,8.2672000,0
USDCNY,D,20000920,000000,8.2679000,8.2679000,8.2679000,8.2675000,0
USDCNY,D,20000921,000000,8.2675000,8.2678000,8.2675000,8.2678000,0
USDCNY,D,20000922,000000,8.2678000,8.2687000,8.2678000,8.2678000,0
USDCNY,D,20000925,000000,8.2678000,8.2693000,8.2678000,8.2693000,0
USDCNY,D,20000926,000000,8.2693000,8.2693000,8.2693000,8.2691000,0
USDCNY,D,20000927,000000,8.2691000,8.2695000,8.2691000,8.2695000,0
USDCNY,D,20000928,000000,8.2695000,8.2699000,8.2695000,8.2699000,0
USDCNY,D,20000929,000000,8.2699000,8.2699000,8.2699000,8.2698000,0
USDCNY,D,20001002,000000,8.2690000,8.2690000,8.2690000,8.2690000,0
USDCNY,D,20001003,000000,8.2790000,8.2790000,8.2790000,8.2790000,0
USDCNY,D,20001004,000000,8.2690000,8.2690000,8.2690000,8.2690000,0
USDCNY,D,20001005,000000,8.2690000,8.2690000,8.2690000,8.2690000,0
USDCNY,D,20001006,000000,8.2690000,8.2690000,8.2690000,8.2690000,0
USDCNY,D,20001010,000000,8.2790000,8.2790000,8.2790000,8.2689000,0
USDCNY,D,20001011,000000,8.2689000,8.2689000,8.2689000,8.2686000,0
USDCNY,D,20001013,000000,8.2686000,8.2686000,8.2686000,8.2684000,0
USDCNY,D,20001016,000000,8.2684000,8.2684000,8.2684000,8.2684000,0
USDCNY,D,20001017,000000,8.2684000,8.2684000,8.2684000,8.2684000,0
USDCNY,D,20001018,000000,8.2684000,8.2684000,8.2684000,8.2681000,0
USDCNY,D,20001019,000000,8.2681000,8.2684000,8.2681000,8.2680000,0
USDCNY,D,20001020,000000,8.2680000,8.2680000,8.2680000,8.2678000,0
USDCNY,D,20001023,000000,8.2678000,8.2684000,8.2678000,8.2684000,0
USDCNY,D,20001025,000000,8.2684000,8.2684000,8.2684000,8.2682000,0
USDCNY,D,20001026,000000,8.2682000,8.2685000,8.2682000,8.2685000,0
USDCNY,D,20001027,000000,8.2685000,8.2688000,8.2685000,8.2688000,0
USDCNY,D,20001030,000000,8.2688000,8.2688000,8.2688000,8.2680000,0
USDCNY,D,20001031,000000,8.2680000,8.2680000,8.2680000,8.2675000,0
USDCNY,D,20001101,000000,8.2780000,8.2780000,8.2780000,8.2673000,0
USDCNY,D,20001102,000000,8.2770000,8.2770000,8.2770000,8.2670000,0
USDCNY,D,20001103,000000,8.2670000,8.2670000,8.2670000,8.2668000,0
USDCNY,D,20001106,000000,8.2668000,8.2671000,8.2668000,8.2671000,0
USDCNY,D,20001107,000000,8.2669000,8.2669000,8.2669000,8.2669000,0
USDCNY,D,20001109,000000,8.2671000,8.2672000,8.2671000,8.2668000,0
USDCNY,D,20001110,000000,8.2668000,8.2672000,8.2668000,8.2672000,0
USDCNY,D,20001113,000000,8.2672000,8.2672000,8.2672000,8.2668000,0
USDCNY,D,20001114,000000,8.2672000,8.2673000,8.2672000,8.2673000,0
USDCNY,D,20001121,000000,8.2686000,8.2686000,8.2686000,8.2686000,0
USDCNY,D,20001122,000000,8.2686000,8.2686000,8.2686000,8.2682000,0
USDCNY,D,20001124,000000,8.2680000,8.2680000,8.2680000,8.2679000,0
USDCNY,D,20001127,000000,8.2679000,8.2680000,8.2679000,8.2680000,0
USDCNY,D,20001128,000000,8.2680000,8.2680000,8.2680000,8.2677000,0
USDCNY,D,20001129,000000,8.2677000,8.2677000,8.2677000,8.2674000,0
USDCNY,D,20001130,000000,8.2770000,8.2770000,8.2770000,8.2677000,0
USDCNY,D,20001201,000000,8.2677000,8.2677000,8.2677000,8.2675000,0
USDCNY,D,20001204,000000,8.2675000,8.2675000,8.2675000,8.2671000,0
USDCNY,D,20001205,000000,8.2670000,8.2671000,8.2670000,8.2670000,0
USDCNY,D,20001206,000000,8.2770000,8.2770000,8.2770000,8.2670000,0
USDCNY,D,20001208,000000,8.2670000,8.2670000,8.2670000,8.2669000,0
USDCNY,D,20001211,000000,8.2669000,8.2673000,8.2669000,8.2673000,0
USDCNY,D,20001212,000000,8.2673000,8.2673000,8.2673000,8.2671000,0
USDCNY,D,20001213,000000,8.2671000,8.2671000,8.2671000,8.2670000,0
USDCNY,D,20001214,000000,8.2670000,8.2670000,8.2670000,8.2668000,0
USDCNY,D,20001219,000000,8.2668000,8.2674000,8.2668000,8.2672000,0
USDCNY,D,20001220,000000,8.2672000,8.2672000,8.2672000,8.2669000,0
USDCNY,D,20001221,000000,8.2669000,8.2669000,8.2669000,8.2668000,0
USDCNY,D,20001222,000000,8.2668000,8.2677000,8.2668000,8.2677000,0
USDCNY,D,20001226,000000,8.2677000,8.2677000,8.2677000,8.2670000,0
USDCNY,D,20001228,000000,8.2670000,8.2681000,8.2670000,8.2681000,0
USDCNY,D,20010103,000000,8.2679000,8.2679000,8.2679000,8.2673000,0
USDCNY,D,20010104,000000,8.2673000,8.2770000,8.2673000,8.2681000,0
USDCNY,D,20010105,000000,8.2681000,8.2681000,8.2681000,8.2675000,0
USDCNY,D,20010108,000000,8.2675000,8.2678000,8.2675000,8.2678000,0
USDCNY,D,20010109,000000,8.2678000,8.2678000,8.2678000,8.2671000,0
USDCNY,D,20010110,000000,8.2770000,8.2770000,8.2770000,8.2669000,0
USDCNY,D,20010111,000000,8.2669000,8.2669000,8.2669000,8.2667000,0
USDCNY,D,20010112,000000,8.2667000,8.2668000,8.2667000,8.2668000,0
USDCNY,D,20010116,000000,8.2667000,8.2667000,8.2667000,8.2666000,0
USDCNY,D,20010117,000000,8.2666000,8.2666000,8.2666000,8.2664000,0
USDCNY,D,20010118,000000,8.2664000,8.2664000,8.2664000,8.2664000,0
USDCNY,D,20010122,000000,8.2682000,8.2686000,8.2682000,8.2686000,0
USDCNY,D,20010123,000000,8.2686000,8.2686000,8.2686000,8.2686000,0
USDCNY,D,20010124,000000,8.2686000,8.2686000,8.2686000,8.2686000,0
USDCNY,D,20010125,000000,8.2686000,8.2686000,8.2686000,8.2686000,0
USDCNY,D,20010129,000000,8.2686000,8.2686000,8.2686000,8.2686000,0
USDCNY,D,20010131,000000,8.2686000,8.2686000,8.2686000,8.2681000,0
USDCNY,D,20010201,000000,8.2681000,8.2681000,8.2681000,8.2672000,0
USDCNY,D,20010202,000000,8.2770000,8.2770000,8.2770000,8.2674000,0
USDCNY,D,20010205,000000,8.2674000,8.2674000,8.2674000,8.2670000,0
USDCNY,D,20010206,000000,8.2670000,8.2670000,8.2670000,8.2666000,0
USDCNY,D,20010207,000000,8.2666000,8.2666000,8.2666000,8.2665000,0
USDCNY,D,20010208,000000,8.2665000,8.2665000,8.2665000,8.2663000,0
USDCNY,D,20010209,000000,8.2663000,8.2664000,8.2663000,8.2664000,0
USDCNY,D,20010212,000000,8.2760000,8.2760000,8.2760000,8.2674000,0
USDCNY,D,20010213,000000,8.2674000,8.2674000,8.2674000,8.2665000,0
USDCNY,D,20010214,000000,8.2665000,8.2665000,8.2665000,8.2664000,0
USDCNY,D,20010216,000000,8.2672000,8.2672000,8.2672000,8.2670000,0
USDCNY,D,20010220,000000,8.2666000,8.2667000,8.2666000,8.2667000,0
USDCNY,D,20010221,000000,8.2672000,8.2672000,8.2672000,8.2669000,0
USDCNY,D,20010223,000000,8.2669000,8.2674000,8.2669000,8.2674000,0
USDCNY,D,20010227,000000,8.2676000,8.2681000,8.2676000,8.2681000,0
USDCNY,D,20010228,000000,8.2681000,8.2683000,8.2681000,8.2683000,0
USDCNY,D,20010301,000000,8.2683000,8.2683000,8.2683000,8.2678000,0
USDCNY,D,20010302,000000,8.2678000,8.2682000,8.2678000,8.2682000,0
USDCNY,D,20010305,000000,8.2682000,8.2682000,8.2682000,8.2677000,0
USDCNY,D,20010306,000000,8.2677000,8.2678000,8.2677000,8.2678000,0
USDCNY,D,20010307,000000,8.2678000,8.2678000,8.2678000,8.2673000,0
USDCNY,D,20010308,000000,8.2673000,8.2770000,8.2673000,8.2670000,0
USDCNY,D,20010309,000000,8.2670000,8.2674000,8.2670000,8.2674000,0
USDCNY,D,20010313,000000,8.2683000,8.2683000,8.2683000,8.2678000,0
USDCNY,D,20010315,000000,8.2678000,8.2678000,8.2678000,8.2676000,0
USDCNY,D,20010319,000000,8.2671000,8.2672000,8.2671000,8.2672000,0
USDCNY,D,20010320,000000,8.2672000,8.2672000,8.2672000,8.2671000,0
USDCNY,D,20010322,000000,8.2671000,8.2671000,8.2671000,8.2668000,0
USDCNY,D,20010323,000000,8.2668000,8.2673000,8.2668000,8.2673000,0
USDCNY,D,20010326,000000,8.2673000,8.2673000,8.2673000,8.2671000,0
USDCNY,D,20010327,000000,8.2671000,8.2673000,8.2671000,8.2673000,0
USDCNY,D,20010328,000000,8.2673000,8.2677000,8.2673000,8.2677000,0
USDCNY,D,20010329,000000,8.2677000,8.2679000,8.2677000,8.2679000,0
USDCNY,D,20010330,000000,8.2679000,8.2679000,8.2679000,8.2677000,0
USDCNY,D,20010402,000000,8.2677000,8.2677000,8.2677000,8.2676000,0
USDCNY,D,20010403,000000,8.2676000,8.2676000,8.2676000,8.2672000,0
USDCNY,D,20010404,000000,8.2672000,8.2672000,8.2672000,8.2671000,0
USDCNY,D,20010405,000000,8.2668000,8.2668000,8.2668000,8.2667000,0
USDCNY,D,20010409,000000,8.2667000,8.2670000,8.2667000,8.2670000,0
USDCNY,D,20010410,000000,8.2670000,8.2670000,8.2670000,8.2669000,0
USDCNY,D,20010411,000000,8.2760000,8.2760000,8.2760000,8.2760000,0
USDCNY,D,20010412,000000,8.2669000,8.2672000,8.2669000,8.2672000,0
USDCNY,D,20010417,000000,8.2669000,8.2675000,8.2669000,8.2675000,0
USDCNY,D,20010419,000000,8.2668000,8.2673000,8.2668000,8.2673000,0
USDCNY,D,20010420,000000,8.2673000,8.2675000,8.2673000,8.2675000,0
USDCNY,D,20010423,000000,8.2675000,8.2675000,8.2675000,8.2670000,0
USDCNY,D,20010424,000000,8.2670000,8.2670000,8.2670000,8.2669000,0
USDCNY,D,20010425,000000,8.2669000,8.2669000,8.2669000,8.2667000,0
USDCNY,D,20010426,000000,8.2667000,8.2669000,8.2667000,8.2669000,0
USDCNY,D,20010427,000000,8.2669000,8.2673000,8.2669000,8.2673000,0
USDCNY,D,20010430,000000,8.2673000,8.2674000,8.2673000,8.2674000,0
USDCNY,D,20010501,000000,8.2674000,8.2674000,8.2674000,8.2674000,0
USDCNY,D,20010502,000000,8.2674000,8.2674000,8.2674000,8.2674000,0
USDCNY,D,20010503,000000,8.2674000,8.2674000,8.2674000,8.2674000,0
USDCNY,D,20010508,000000,8.2674000,8.2685000,8.2674000,8.2685000,0
USDCNY,D,20010509,000000,8.2685000,8.2685000,8.2685000,8.2675000,0
USDCNY,D,20010510,000000,8.2780000,8.2780000,8.2780000,8.2671000,0
USDCNY,D,20010515,000000,8.2671000,8.2671000,8.2671000,8.2669000,0
USDCNY,D,20010517,000000,8.2669000,8.2669000,8.2669000,8.2667000,0
USDCNY,D,20010521,000000,8.2668000,8.2678000,8.2668000,8.2678000,0
USDCNY,D,20010522,000000,8.2678000,8.2678000,8.2678000,8.2674000,0
USDCNY,D,20010523,000000,8.2770000,8.2770000,8.2770000,8.2671000,0
USDCNY,D,20010525,000000,8.2671000,8.2671000,8.2671000,8.2671000,0
USDCNY,D,20010530,000000,8.2668000,8.2677000,8.2668000,8.2677000,0
USDCNY,D,20010531,000000,8.2677000,8.2677000,8.2677000,8.2670000,0
USDCNY,D,20010601,000000,8.2670000,8.2677000,8.2670000,8.2677000,0
USDCNY,D,20010605,000000,8.2770000,8.2770000,8.2770000,8.2669000,0
USDCNY,D,20010606,000000,8.2669000,8.2672000,8.2669000,8.2672000,0
USDCNY,D,20010607,000000,8.2672000,8.2672000,8.2672000,8.2667000,0
USDCNY,D,20010612,000000,8.2667000,8.2671000,8.2667000,8.2671000,0
USDCNY,D,20010613,000000,8.2671000,8.2679000,8.2671000,8.2679000,0
USDCNY,D,20010614,000000,8.2679000,8.2679000,8.2679000,8.2673000,0
USDCNY,D,20010615,000000,8.2673000,8.2673000,8.2673000,8.2670000,0
USDCNY,D,20010618,000000,8.2770000,8.2770000,8.2770000,8.2770000,0
USDCNY,D,20010619,000000,8.2670000,8.2679000,8.2670000,8.2679000,0
USDCNY,D,20010620,000000,8.2679000,8.2679000,8.2679000,8.2670000,0
USDCNY,D,20010621,000000,8.2770000,8.2770000,8.2770000,8.2669000,0
USDCNY,D,20010622,000000,8.2669000,8.2669000,8.2669000,8.2667000,0
USDCNY,D,20010625,000000,8.2667000,8.2668000,8.2667000,8.2668000,0
USDCNY,D,20010626,000000,8.2668000,8.2668000,8.2668000,8.2668000,0
USDCNY,D,20010628,000000,8.2668000,8.2670000,8.2668000,8.2670000,0
USDCNY,D,20010629,000000,8.2670000,8.2670000,8.2670000,8.2667000,0
