<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NYMEX.XRB,D,20061204,000000,1.7179000,1.7179000,1.6510000,1.6674000,0
NYMEX.XRB,D,20061205,000000,1.6775000,1.6875000,1.6075000,1.6430000,0
NYMEX.XRB,D,20061206,000000,1.6425000,1.6471000,1.6150000,1.6261000,0
NYMEX.XRB,D,20061207,000000,1.6250000,1.6351000,1.6050000,1.6320000,0
NYMEX.XRB,D,20061208,000000,1.6270000,1.6700000,1.6100000,1.6171000,0
NYMEX.XRB,D,20061211,000000,1.6171000,1.6310000,1.5925000,1.5978000,0
NYMEX.XRB,D,20061212,000000,1.5990000,1.6195000,1.5825000,1.5970000,0
NYMEX.XRB,D,20061213,000000,1.5980000,1.6325000,1.5950000,1.6270000,0
NYMEX.XRB,D,20061214,000000,1.6250000,1.6800000,1.6250000,1.6703000,0
NYMEX.XRB,D,20061215,000000,1.6740000,1.7093000,1.6700000,1.7050000,0
NYMEX.XRB,D,20061218,000000,1.7055000,1.7100000,1.6720000,1.6725000,0
NYMEX.XRB,D,20061219,000000,1.6726000,1.7300000,1.6545000,1.7106000,0
NYMEX.XRB,D,20061220,000000,1.7075000,1.7160000,1.6809000,1.6890000,0
NYMEX.XRB,D,20061221,000000,1.6900000,1.6920000,1.6400000,1.6500000,0
NYMEX.XRB,D,20061222,000000,1.6527000,1.6700000,1.6275000,1.6309000,0
NYMEX.XRB,D,20061226,000000,1.6590000,1.6590000,1.5845000,1.5890000,0
NYMEX.XRB,D,20061227,000000,1.5890000,1.6150000,1.5750000,1.5985000,0
NYMEX.XRB,D,20061228,000000,1.6000000,1.6125000,1.5775000,1.5950000,0
NYMEX.XRB,D,20061229,000000,1.5940000,1.6200000,1.5900000,1.6164000,0
NYMEX.XRB,D,20070102,000000,1.6110000,1.6300000,1.6043000,1.6136000,0
NYMEX.XRB,D,20070103,000000,1.6165000,1.6165000,1.5402000,1.5499000,0
NYMEX.XRB,D,20070104,000000,1.5515000,1.5590000,1.4823000,1.4823000,0
NYMEX.XRB,D,20070105,000000,1.4841000,1.4971000,1.4600000,1.4931000,0
NYMEX.XRB,D,20070108,000000,1.5072000,1.5185000,1.4525000,1.4725000,0
NYMEX.XRB,D,20070109,000000,1.4780000,1.4900000,1.4301000,1.4725000,0
NYMEX.XRB,D,20070110,000000,1.4704000,1.4718000,1.4200000,1.4240000,0
NYMEX.XRB,D,20070111,000000,1.4241000,1.4585000,1.3850000,1.3925000,0
NYMEX.XRB,D,20070112,000000,1.3935000,1.4400000,1.3900000,1.4310000,0
NYMEX.XRB,D,20070116,000000,1.4320000,1.4386000,1.3600000,1.3657000,0
NYMEX.XRB,D,20070117,000000,1.3645000,1.3849000,1.3435000,1.3849000,0
NYMEX.XRB,D,20070118,000000,1.3884000,1.3950000,1.3351000,1.3535000,0
NYMEX.XRB,D,20070119,000000,1.3525000,1.4010000,1.3500000,1.4005000,0
NYMEX.XRB,D,20070122,000000,1.4000000,1.4333000,1.3710000,1.3815000,0
NYMEX.XRB,D,20070123,000000,1.3836000,1.4500000,1.3755000,1.4450000,0
NYMEX.XRB,D,20070124,000000,1.4475000,1.4690000,1.4100000,1.4690000,0
NYMEX.XRB,D,20070125,000000,1.4670000,1.5005000,1.4310000,1.4510000,0
NYMEX.XRB,D,20070126,000000,1.4804000,1.5166000,1.4804000,1.5135000,0
NYMEX.XRB,D,20070129,000000,1.5200000,1.5250000,1.4700000,1.4700000,0
NYMEX.XRB,D,20070130,000000,1.4727000,1.5550000,1.4707000,1.5495000,0
NYMEX.XRB,D,20070131,000000,1.5490000,1.5680000,1.5125000,1.5491000,0
NYMEX.XRB,D,20070201,000000,1.5470000,1.5600000,1.5100000,1.5250000,0
NYMEX.XRB,D,20070202,000000,1.5240000,1.5770000,1.5200000,1.5730000,0
NYMEX.XRB,D,20070205,000000,1.5746000,1.5924000,1.5500000,1.5610000,0
NYMEX.XRB,D,20070206,000000,1.5635000,1.5890000,1.5596000,1.5750000,0
NYMEX.XRB,D,20070207,000000,1.5768000,1.5946000,1.5275000,1.5410000,0
NYMEX.XRB,D,20070208,000000,1.5460000,1.6000000,1.5333000,1.5960000,0
NYMEX.XRB,D,20070209,000000,1.5976000,1.6325000,1.5814000,1.6145000,0
NYMEX.XRB,D,20070212,000000,1.6050000,1.6050000,1.5440000,1.5521000,0
NYMEX.XRB,D,20070213,000000,1.5516000,1.6175000,1.5514000,1.6079000,0
NYMEX.XRB,D,20070214,000000,1.6097000,1.6435000,1.5845000,1.6195000,0
NYMEX.XRB,D,20070215,000000,1.6187000,1.6304000,1.5618000,1.5960000,0
NYMEX.XRB,D,20070216,000000,1.5970000,1.6550000,1.5850000,1.6460000,0
NYMEX.XRB,D,20070219,000000,1.6500000,1.6650000,1.6390000,1.6471000,0
NYMEX.XRB,D,20070220,000000,1.6500000,1.6650000,1.6075000,1.6497000,0
NYMEX.XRB,D,20070221,000000,1.6525000,1.7150000,1.6400000,1.7030000,0
NYMEX.XRB,D,20070222,000000,1.7020000,1.7600000,1.6980000,1.7490000,0
NYMEX.XRB,D,20070223,000000,1.8025000,1.8372000,1.7891000,1.8119000,0
NYMEX.XRB,D,20070226,000000,1.8167000,1.8450000,1.8100000,1.8370000,0
NYMEX.XRB,D,20070227,000000,1.8367000,1.8700000,1.8100000,1.8230000,0
NYMEX.XRB,D,20070228,000000,1.8200000,1.8800000,1.8200000,1.8700000,0
NYMEX.XRB,D,20070301,000000,1.8650000,1.9170000,1.8600000,1.9015000,0
NYMEX.XRB,D,20070302,000000,1.9025000,1.9400000,1.8852000,1.8874000,0
NYMEX.XRB,D,20070305,000000,1.8873000,1.8879000,1.8400000,1.8410000,0
